planet_name,number_of_stars,orbital_period,orbit_semi_major_axis,planet_radius,Inclination,eccentricity,insolation_flux,Radial_Velocity_Amplitude,planet_temperature,star_temperature,star_radius,star_mass,Predicted Temperature
Kepler-51 b,1,45.15530074,0.2528,7.88,89.95,0.0,17.68,,523.0,6046.0,0.97,1.05,526.9255
Kepler-51 b,1,45.15535633,0.2528,7.65,89.94,0.0,17.68,,523.0,6046.0,0.97,1.05,526.9241
Kepler-51 b,1,45.154,0.2514,7.1,,0.04,,,543.0,6018.0,0.94,1.04,517.2915
Kepler-51 b,1,45.155503,0.252,7.3,89.95,0.0,,,514.0,6018.0,0.94,1.04,516.69305
Kepler-51 b,1,45.15530074,0.24228,6.657,,,10.7,,,5674.0,0.82,0.93,467.44623
Kepler-51 b,1,45.15530074,0.2528,7.88,89.95,0.0,17.68,,523.0,6046.0,0.97,1.05,526.9255
Kepler-51 c,1,85.31287,0.385,5.9,89.38,0.0,,,415.0,6018.0,0.94,1.04,417.66336
Kepler-51 c,1,85.3162004,0.3864,6.34,89.44,0.0,7.57,,423.0,6046.0,0.97,1.05,423.66055
Kepler-51 c,1,85.312,0.384,9.0,,0.014,,,439.0,6018.0,0.94,1.04,418.1766
Kepler-51 c,1,85.3165776,0.37024,5.029,,,4.6,,,5674.0,0.82,0.93,384.62595
Kepler-51 c,1,85.3165776,0.3864,6.1,89.38,0.0,7.57,,423.0,6046.0,0.97,1.05,423.6638
Kepler-51 c,1,85.3165776,0.3864,6.1,89.38,0.0,7.57,,423.0,6046.0,0.97,1.05,423.6638
Kepler-51 c,1,85.3165776,0.3864,6.1,89.38,0.0,7.57,,423.0,6046.0,0.97,1.05,423.6638
Kepler-51 d,1,130.1831,0.51,10.0,89.95,0.0,,,361.0,6018.0,0.94,1.04,375.09537
Kepler-51 d,1,130.17746603,0.5121,10.74,89.95,0.0,4.31,,367.0,6046.0,0.97,1.05,379.25583
Kepler-51 d,1,130.17746603,0.49068,9.071,,,2.6,,,5674.0,0.82,0.93,343.78683
Kepler-51 d,1,130.17746603,0.5121,10.74,89.95,0.0,4.31,,367.0,6046.0,0.97,1.05,379.25583
Kepler-51 d,1,130.194,0.509,9.7,,0.008,,,381.0,6018.0,0.94,1.04,375.35965
Kepler-51 d,1,130.17746603,0.5121,10.74,89.95,0.0,4.31,,367.0,6046.0,0.97,1.05,379.25583
Kepler-51 d,1,130.17802962,0.5121,10.44,89.99,0.0,4.31,,367.0,6046.0,0.97,1.05,379.26614
Kepler-510 b,1,19.55659418,0.1371,2.53,87.66,0.0,94.03,,794.0,5622.0,1.41,0.88,782.90375
Kepler-510 b,1,19.55663,0.153,3.9,87.09,0.0,,,995.0,6090.0,2.1,1.24,1005.1035
Kepler-510 b,1,19.55662003,0.134,2.45,87.7,0.0,95.35,,797.0,5671.0,1.36,0.84,782.1741
Kepler-510 b,1,19.55659418,0.1352,2.617,,,109.7,,,5700.0,1.46,0.86,813.88275
Kepler-510 b,1,19.55659418,0.1371,2.53,87.66,0.0,94.03,,794.0,5622.0,1.41,0.88,782.90375
Kepler-510 b,1,19.55659418,0.1371,2.53,87.66,0.0,94.03,,794.0,5622.0,1.41,0.88,782.90375
Kepler-511 b,1,296.637865,0.9045,7.18,89.95,0.0,2.53,,322.0,5951.0,1.36,1.12,337.502
Kepler-511 b,1,296.6371,0.854,5.04,89.95,0.0,,,270.0,5812.0,0.95,0.94,280.39706
Kepler-511 b,1,296.637865,0.9045,7.18,89.95,0.0,2.53,,322.0,5951.0,1.36,1.12,337.502
Kepler-511 b,1,296.6375817,0.8589,7.56,89.81,0.0,2.88,,332.0,5866.0,1.42,0.96,348.76035
Kepler-511 b,1,296.637865,0.9045,7.18,89.95,0.0,2.53,,322.0,5951.0,1.36,1.12,337.502
Kepler-511 b,1,296.637865,0.85672,8.985,,,4.1,,,5837.0,1.7,0.95,372.89462
Kepler-511 c,1,26.62946276,0.1813,2.94,89.95,0.0,62.88,,718.0,5951.0,1.36,1.12,721.5141
Kepler-511 c,1,26.62941953,0.1722,3.13,89.97,0.0,71.75,,742.0,5866.0,1.42,0.96,733.697
Kepler-511 c,1,26.62946276,0.1813,2.94,89.95,0.0,62.88,,718.0,5951.0,1.36,1.12,721.5141
Kepler-511 c,1,26.62942,0.175,2.19,89.95,0.0,,,609.0,5780.0,1.0,1.0,622.0309
Kepler-511 c,1,26.62946276,0.17177,3.68,,,101.6,,,5837.0,1.7,0.95,796.7827
Kepler-511 c,1,26.62946276,0.1813,2.94,89.95,0.0,62.88,,718.0,5951.0,1.36,1.12,721.5141
Kepler-512 b,1,34.43587975,0.2038,1.98,89.95,0.0,27.67,,585.0,6100.0,0.96,0.95,591.3966
Kepler-512 b,1,34.43587975,0.2038,1.98,89.95,0.0,27.67,,585.0,6100.0,0.96,0.95,591.3966
Kepler-512 b,1,34.4359387,0.2194,2.78,89.98,0.0,42.68,,652.0,5929.0,1.36,1.19,655.38586
Kepler-512 b,1,34.43587975,0.2038,1.98,89.95,0.0,27.67,,585.0,6100.0,0.96,0.95,591.3966
Kepler-512 b,1,34.43576,0.212,2.3,88.24,0.0,,,592.0,6125.0,1.02,1.06,602.224
Kepler-512 b,1,34.43587975,0.21395,2.329,,,33.7,,,6051.0,1.13,1.1,622.1312
Kepler-513 b,1,28.86235584,0.1836,2.19,89.95,0.0,39.34,,639.0,6084.0,1.04,0.99,648.75256
Kepler-513 b,1,28.86235584,0.1779,2.274,,,36.0,,,5748.0,1.08,0.9,625.0464
Kepler-513 b,1,28.86231,0.187,2.4,88.81,0.0,,,644.0,6089.0,1.07,1.04,652.55225
Kepler-513 b,1,28.86235584,0.1836,2.19,89.95,0.0,39.34,,639.0,6084.0,1.04,0.99,648.75256
Kepler-513 b,1,28.86236571,0.1789,2.53,88.35,0.0,35.56,,623.0,5725.0,1.09,0.92,624.3778
Kepler-513 b,1,28.86235584,0.1836,2.19,89.95,0.0,39.34,,639.0,6084.0,1.04,0.99,648.75256
Kepler-514 b,2,5.65179605,0.0642,1.49,89.95,0.0,546.32,,1233.0,6292.0,1.27,1.1,1245.8412
Kepler-514 b,2,5.651838,0.065,1.65,84.8,0.0,,,1230.0,6282.0,1.28,1.13,1254.2616
Kepler-514 b,2,5.65178922,0.0676,2.03,81.85,0.0,574.71,,1248.0,6085.0,1.46,1.29,1358.9246
Kepler-514 b,2,5.65179605,0.06559,1.554,,,523.5,,,6155.0,1.32,1.18,1273.6768
Kepler-514 b,2,5.65179605,0.0642,1.49,89.95,0.0,546.32,,1233.0,6292.0,1.27,1.1,1245.8411
Kepler-514 b,2,5.65179605,0.0642,1.49,89.95,0.0,546.32,,1233.0,6292.0,1.27,1.1,1245.8412
Kepler-515 b,2,19.96367208,0.1333,1.5,88.51,0.0,23.88,,564.0,5250.0,0.79,0.79,576.14075
Kepler-515 b,2,19.96371318,0.1443,1.75,88.24,0.0,47.97,,671.0,5780.0,1.0,1.0,685.8389
Kepler-515 b,2,19.96371318,0.1443,1.75,88.24,0.0,47.97,,671.0,5780.0,1.0,1.0,685.8389
Kepler-515 b,2,19.96371318,0.1443,1.75,88.24,0.0,47.97,,671.0,5780.0,1.0,1.0,685.8389
Kepler-515 b,2,19.96359,0.144,1.43,89.95,0.0,,,672.0,5780.0,1.0,1.0,686.5022
Kepler-516 b,1,24.85462415,0.1887,4.97,88.24,0.0,178.98,,933.0,6956.0,1.74,1.45,944.66516
Kepler-516 b,1,24.85466504,0.1992,7.61,87.08,0.0,339.33,,1095.0,6967.0,2.53,1.7,1113.3152
Kepler-516 b,1,24.85462415,0.1887,4.97,88.24,0.0,178.98,,933.0,6956.0,1.74,1.45,944.66516
Kepler-516 b,1,24.85462415,0.1887,4.97,88.24,0.0,178.98,,933.0,6956.0,1.74,1.45,944.66516
Kepler-516 b,1,24.854687,0.187,4.8,87.66,0.0,,,908.0,6954.0,1.64,1.41,918.9133
Kepler-517 b,2,60.92832271,0.288,2.87,89.95,0.0,11.97,,474.0,5598.0,1.06,0.86,475.71494
Kepler-517 b,2,60.9292,0.294,3.12,88.81,0.0,,,462.0,5598.0,1.03,0.91,468.93173
Kepler-517 b,2,60.92832271,0.288,2.87,89.95,0.0,11.97,,474.0,5598.0,1.06,0.86,475.71494
Kepler-517 b,2,60.92832271,0.288,2.87,89.95,0.0,11.97,,474.0,5598.0,1.06,0.86,475.71494
Kepler-517 b,2,60.92818866,0.2897,2.78,89.99,0.0,11.28,,467.0,5638.0,1.02,0.87,470.44382
Kepler-517 b,2,60.92832271,0.28682,2.727,,,10.6,,,5563.0,1.01,0.85,465.40988
Kepler-518 b,1,8.51203774,0.081,2.14,89.99,0.0,117.11,,839.0,5767.0,0.88,0.98,858.69617
Kepler-518 b,1,8.51203588,0.07996,2.214,,,135.1,,,5802.0,0.92,0.94,893.6135
Kepler-518 b,1,8.51203588,0.0861,4.38,89.95,0.0,580.47,,1252.0,6164.0,1.82,1.17,1275.3884
Kepler-518 b,1,8.51205,0.086,5.1,87.09,0.0,,,1260.0,6150.0,1.85,1.19,1285.776
Kepler-518 b,1,8.51203588,0.0861,4.38,89.95,0.0,580.47,,1252.0,6164.0,1.82,1.17,1275.3884
Kepler-518 b,1,8.51203588,0.0861,4.38,89.95,0.0,580.47,,1252.0,6164.0,1.82,1.17,1275.3884
Kepler-519 b,2,24.3078946,0.1599,2.11,89.95,0.0,19.39,,535.0,5377.0,0.81,0.92,549.37244
Kepler-519 b,2,24.307983,0.161,2.29,89.38,0.0,,,555.0,5407.0,0.87,0.94,574.6351
Kepler-519 b,2,24.3078946,0.1599,2.11,89.95,0.0,19.39,,535.0,5377.0,0.81,0.92,549.37244
Kepler-519 b,2,24.30784323,0.1594,2.14,89.63,0.0,18.87,,532.0,5313.0,0.82,0.91,551.8258
Kepler-519 b,2,24.3078946,0.15932,2.133,,,19.6,,,5347.0,0.82,0.91,554.29144
Kepler-519 b,2,24.3078946,0.1599,2.11,89.95,0.0,19.39,,535.0,5377.0,0.81,0.92,549.37244
Kepler-52 b,1,7.877356,0.065,2.21,87.09,0.0,,,541.0,4222.0,0.55,0.58,550.5868
Kepler-52 b,1,7.87740709,0.0639,2.33,87.09,0.0,14.76,,500.0,3898.0,0.54,0.56,516.6824
Kepler-52 b,1,7.8774163,0.0665,2.16,89.92,0.0,22.18,,553.0,4126.0,0.61,0.63,568.6421
Kepler-52 b,1,7.87761021,0.0637,1.93,,,,,499.0,3898.0,0.54,0.56,517.3881
Kepler-52 b,1,7.87740709,0.0639,2.33,87.09,0.0,14.76,,500.0,3898.0,0.54,0.56,516.6823
Kepler-52 b,1,7.87740709,0.0639,2.33,87.09,0.0,14.76,,500.0,3898.0,0.54,0.56,516.6823
Kepler-52 c,1,16.385,0.105,1.93,88.24,0.0,,,425.0,4222.0,0.55,0.58,436.4886
Kepler-52 c,1,16.38522911,0.10379,1.69,,,,,390.0,3898.0,0.54,0.56,412.2707
Kepler-52 c,1,16.38485646,0.1041,1.81,89.95,0.0,5.56,,392.0,3898.0,0.54,0.56,411.59543
Kepler-52 c,1,16.38489988,0.1084,2.0,90.0,0.0,8.35,,433.0,4126.0,0.61,0.63,448.6822
Kepler-52 c,1,16.38485646,0.1041,1.81,89.95,0.0,5.56,,392.0,3898.0,0.54,0.56,411.59543
Kepler-52 c,1,16.38485646,0.1041,1.81,89.95,0.0,5.56,,392.0,3898.0,0.54,0.56,411.59543
Kepler-52 d,1,36.4451982,0.1774,1.8,89.95,0.0,1.91,,300.0,3898.0,0.54,0.56,311.9595
Kepler-52 d,1,36.4454001,0.1847,1.99,89.98,0.0,2.88,,332.0,4126.0,0.61,0.63,345.04984
Kepler-52 d,1,36.4451982,0.1774,1.8,89.95,0.0,1.91,,300.0,3898.0,0.54,0.56,311.9595
Kepler-52 d,1,36.4451982,0.1774,1.8,89.95,0.0,1.91,,300.0,3898.0,0.54,0.56,311.9595
Kepler-52 d,1,36.44591,0.179,1.96,88.81,0.0,,,326.0,4222.0,0.55,0.58,337.27304
Kepler-520 b,1,19.67409703,0.144,1.78,87.05,0.0,60.37,,711.0,6023.0,1.03,1.03,726.67834
Kepler-520 b,1,19.67416124,0.1487,1.57,88.81,0.0,59.77,,709.0,6108.0,1.03,1.13,727.5509
Kepler-520 b,1,19.67416124,0.1487,1.57,88.81,0.0,59.77,,709.0,6108.0,1.03,1.13,727.5509
Kepler-520 b,1,19.67423,0.149,1.8,87.66,0.0,,,731.0,6141.0,1.09,1.14,754.0001
Kepler-520 b,1,19.67416124,0.1487,1.57,88.81,0.0,59.77,,709.0,6108.0,1.03,1.13,727.5509
Kepler-520 b,1,19.67416124,0.14628,2.538,,,153.7,,,6009.0,1.67,1.08,896.5536
Kepler-520 c,1,5.211058,0.061,1.15,85.94,0.0,,,1143.0,6141.0,1.09,1.14,1178.0662
Kepler-520 c,1,5.21104261,0.0613,1.05,89.95,0.0,351.69,,1104.0,6108.0,1.03,1.13,1133.1528
Kepler-520 c,1,5.21104597,0.0594,1.18,83.02,0.0,354.82,,1107.0,6023.0,1.03,1.03,1130.477
Kepler-520 c,1,5.21104261,0.06035,1.703,,,898.8,,,6009.0,1.67,1.08,1409.2646
Kepler-520 c,1,5.21104261,0.0613,1.05,89.95,0.0,351.69,,1104.0,6108.0,1.03,1.13,1133.1528
Kepler-520 c,1,5.21104261,0.0613,1.05,89.95,0.0,351.69,,1104.0,6108.0,1.03,1.13,1133.1528
Kepler-521 b,1,22.20813214,0.1655,3.71,89.38,0.0,184.67,,940.0,6652.0,1.7,1.23,941.3696
Kepler-521 b,1,22.20813214,0.1655,3.71,89.38,0.0,184.67,,940.0,6652.0,1.7,1.23,941.3696
Kepler-521 b,1,22.20813214,0.17116,3.559,,,151.2,,,6563.0,1.63,1.35,907.7786
Kepler-521 b,1,22.20809549,0.1699,3.02,89.96,0.0,98.36,,803.0,6336.0,1.4,1.32,825.2565
Kepler-521 b,1,22.20813214,0.1655,3.71,89.38,0.0,184.67,,940.0,6652.0,1.7,1.23,941.36957
Kepler-521 b,1,22.20792,0.173,4.3,87.09,0.0,,,953.0,6658.0,1.82,1.39,967.2102
Kepler-522 b,1,38.58422849,0.25029,5.899,,,64.5,,,6338.0,1.67,1.4,719.07104
Kepler-522 b,1,38.5833679,0.2551,8.56,85.76,0.0,79.08,,761.0,6273.0,1.93,1.49,758.40125
Kepler-522 b,1,38.58336,0.247,5.19,87.66,0.0,,,655.0,6285.0,1.38,1.34,655.0227
Kepler-522 b,1,38.58422849,0.2425,4.76,89.95,0.0,42.78,,652.0,6267.0,1.35,1.28,651.2163
Kepler-522 b,1,38.58422849,0.2425,4.76,89.95,0.0,42.78,,652.0,6267.0,1.35,1.28,651.2163
Kepler-522 b,1,38.58422849,0.2425,4.76,89.95,0.0,42.78,,652.0,6267.0,1.35,1.28,651.2163
Kepler-523 b,1,5.835973,0.063,2.17,87.66,0.0,,,915.0,5527.0,0.89,0.96,947.4422
Kepler-523 b,1,5.83598311,0.0621,1.93,89.95,0.0,149.39,,892.0,5509.0,0.84,0.94,921.8262
Kepler-523 b,1,5.83598311,0.06159,1.851,,,142.3,,,5529.0,0.8,0.91,902.895
Kepler-523 b,1,5.83599485,0.0606,1.92,89.66,0.0,144.5,,884.0,5423.0,0.83,0.87,912.1758
Kepler-523 b,1,5.83598311,0.0621,1.93,89.95,0.0,149.39,,892.0,5509.0,0.84,0.94,921.8262
Kepler-523 b,1,5.83598311,0.0621,1.93,89.95,0.0,149.39,,892.0,5509.0,0.84,0.94,921.8262
Kepler-524 b,1,7.974157,0.079,2.4,83.65,0.0,,,1056.0,6024.0,1.25,1.03,1071.4225
Kepler-524 b,1,7.97419807,0.07955,2.731,,,412.7,,,5838.0,1.58,1.05,1158.1924
Kepler-524 b,1,7.97419807,0.079,2.16,89.95,0.0,300.47,,1062.0,6049.0,1.25,1.03,1076.221
Kepler-524 b,1,7.97420583,0.0791,1.85,89.36,0.0,212.75,,974.0,5973.0,1.08,1.04,1000.7516
Kepler-524 b,1,7.97419807,0.079,2.16,89.95,0.0,300.47,,1062.0,6049.0,1.25,1.03,1076.221
Kepler-524 b,1,7.97419807,0.079,2.16,89.95,0.0,300.47,,1062.0,6049.0,1.25,1.03,1076.221
Kepler-524 c,1,1.88897906,0.0302,1.03,83.65,0.0,2056.09,,1717.0,6049.0,1.25,1.03,1758.2219
Kepler-524 c,1,1.888971,0.03,990.0,72.19,0.0,,,1714.0,6024.0,1.25,1.03,1694.2349
Kepler-524 c,1,1.88897906,0.0302,1.03,83.65,0.0,2056.09,,1717.0,6049.0,1.25,1.03,1758.2219
Kepler-524 c,1,1.88897906,0.03046,1.305,,,2814.4,,,5838.0,1.58,1.05,1887.748
Kepler-524 c,1,1.88899036,0.0303,830.0,89.84,0.0,1449.92,,1574.0,5973.0,1.08,1.04,1581.2188
Kepler-524 c,1,1.88897906,0.0302,1.03,83.65,0.0,2056.09,,1717.0,6049.0,1.25,1.03,1758.2219
Kepler-525 b,1,18.68405716,0.1396,3.64,85.7,0.0,113.34,,832.0,5548.0,1.61,1.04,836.9606
Kepler-525 b,1,18.68404933,0.1387,3.64,85.94,0.0,111.55,,829.0,5546.0,1.59,1.02,832.81744
Kepler-525 b,1,18.68421,0.139,3.54,85.37,0.0,,,803.0,5536.0,1.5,1.03,807.9711
Kepler-525 b,1,18.68404933,0.14386,4.564,,,158.0,,,5506.0,1.99,1.14,915.98505
Kepler-525 b,1,18.68404933,0.1387,3.64,85.94,0.0,111.55,,829.0,5546.0,1.59,1.02,832.81744
Kepler-525 b,1,18.68404933,0.1387,3.64,85.94,0.0,111.55,,829.0,5546.0,1.59,1.02,832.81744
Kepler-526 b,1,5.45851,0.063,1.84,89.95,0.0,,,1103.0,5719.0,1.21,1.13,1163.53
Kepler-526 b,1,5.45849914,0.064,1.91,85.39,0.0,344.32,,1099.0,5914.0,1.14,1.17,1167.1443
Kepler-526 b,1,5.45849832,0.06518,2.615,,,545.8,,,5798.0,1.51,1.24,1305.3298
Kepler-526 b,1,5.45849832,0.0632,2.18,84.8,0.0,379.14,,1125.0,5716.0,1.26,1.13,1177.0753
Kepler-526 b,1,5.45849832,0.0632,2.18,84.8,0.0,379.14,,1125.0,5716.0,1.26,1.13,1177.0753
Kepler-526 b,1,5.45849832,0.0632,2.18,84.8,0.0,379.14,,1125.0,5716.0,1.26,1.13,1177.0753
Kepler-527 b,1,13.285388,0.117,2.5,86.52,0.0,,,912.0,6538.0,1.17,1.22,929.1806
Kepler-527 b,1,13.28535633,0.1142,2.18,89.38,0.0,150.5,,893.0,6513.0,1.1,1.12,907.02075
Kepler-527 b,1,13.28535633,0.11646,2.401,,,145.3,,,6208.0,1.22,1.19,911.2364
Kepler-527 b,1,13.28535633,0.1142,2.18,89.38,0.0,150.5,,893.0,6513.0,1.1,1.12,907.02075
Kepler-527 b,1,13.28535633,0.1142,2.18,89.38,0.0,150.5,,893.0,6513.0,1.1,1.12,907.02075
Kepler-527 b,1,13.28536452,0.1179,4.03,85.87,0.0,423.65,,1157.0,6534.0,1.9,1.24,1180.7518
Kepler-528 b,1,19.78302,0.145,1.96,87.66,0.0,,,675.0,6014.0,0.94,1.04,691.0195
Kepler-528 b,1,19.7830259,0.1409,2.1,89.97,0.0,59.39,,708.0,5747.0,1.1,0.95,713.9032
Kepler-528 b,1,19.78297415,0.1441,1.82,89.95,0.0,48.97,,675.0,6017.0,0.93,1.02,689.0991
Kepler-528 b,1,19.78297415,0.14219,2.291,,,65.5,,,5724.0,1.17,0.98,729.80725
Kepler-528 b,1,19.78297415,0.1441,1.82,89.95,0.0,48.97,,675.0,6017.0,0.93,1.02,689.0991
Kepler-528 b,1,19.78297415,0.1441,1.82,89.95,0.0,48.97,,675.0,6017.0,0.93,1.02,689.0991
Kepler-529 b,1,1.98035766,0.0306,1.5,87.66,0.0,1143.4,,1483.0,6248.0,0.89,0.98,1524.2559
Kepler-529 b,1,1.98035667,0.0309,2.1,80.89,0.0,1808.41,,1662.0,6078.0,1.19,1.0,1707.595
Kepler-529 b,1,1.98035766,0.0306,1.5,87.66,0.0,1143.4,,1483.0,6248.0,0.89,0.98,1524.2559
Kepler-529 b,1,1.98035766,0.0306,1.5,87.66,0.0,1143.4,,1483.0,6248.0,0.89,0.98,1524.2559
Kepler-529 b,1,1.9803619,0.032,1.92,79.07,0.0,,,1582.0,6278.0,1.04,1.13,1632.4304
Kepler-529 c,1,12.8345022,0.1065,1.57,88.81,0.0,94.39,,795.0,6248.0,0.89,0.98,806.12976
Kepler-529 c,1,12.83404,0.112,2.06,86.52,0.0,,,845.0,6278.0,1.04,1.13,855.8207
Kepler-529 c,1,12.8345022,0.1065,1.57,88.81,0.0,94.39,,795.0,6248.0,0.89,0.98,806.12976
Kepler-529 c,1,12.8344771,0.1075,2.55,83.97,0.0,149.42,,891.0,6078.0,1.19,1.0,904.5377
Kepler-529 c,1,12.8345022,0.1065,1.57,88.81,0.0,94.39,,795.0,6248.0,0.89,0.98,806.12976
Kepler-529 d,1,35.8656484,0.2134,2.44,85.14,0.0,37.92,,633.0,6078.0,1.19,1.0,633.47437
Kepler-529 d,1,35.8657306,0.2113,1.61,88.24,0.0,23.98,,564.0,6248.0,0.89,0.98,572.3315
Kepler-529 d,1,35.8657306,0.2113,1.61,88.24,0.0,23.98,,564.0,6248.0,0.89,0.98,572.3315
Kepler-529 d,1,35.86286,0.222,1.78,88.81,0.0,,,601.0,6278.0,1.04,1.13,605.8633
Kepler-529 d,1,35.8657306,0.2113,1.61,88.24,0.0,23.98,,564.0,6248.0,0.89,0.98,572.3315
Kepler-53 b,1,18.64932728,0.139,3.12,89.86,0.0,57.13,,701.0,5775.0,1.05,1.03,721.0071
Kepler-53 b,1,18.64929678,0.1361,3.241,,,59.8,,,5766.0,1.06,0.97,723.8237
Kepler-53 b,1,18.64929678,0.1385,2.9,89.95,0.0,56.9,,700.0,6079.0,0.94,1.02,711.51105
Kepler-53 b,1,18.64929678,0.1385,2.9,89.95,0.0,56.9,,700.0,6079.0,0.94,1.02,711.51105
Kepler-53 b,1,18.64895,0.141,3.1,88.24,0.0,,,703.0,6086.0,0.97,1.06,718.92444
Kepler-53 b,1,18.64929678,0.1385,2.9,89.95,0.0,56.9,,700.0,6079.0,0.94,1.02,711.51105
Kepler-53 c,1,38.55831,0.228,3.5,88.81,0.0,,,553.0,6086.0,0.97,1.06,559.52686
Kepler-53 c,1,38.5575914,0.22091,3.986,,,22.7,,,5766.0,1.06,0.97,560.48486
Kepler-53 c,1,38.5575914,0.2248,3.57,88.24,0.0,21.6,,550.0,6079.0,0.94,1.02,553.9027
Kepler-53 c,1,38.5575914,0.2248,3.57,88.24,0.0,21.6,,550.0,6079.0,0.94,1.02,553.9027
Kepler-53 c,1,38.5576546,0.2255,4.02,87.91,0.0,21.71,,550.0,5775.0,1.05,1.03,557.3909
Kepler-53 c,1,38.5575914,0.2248,3.57,88.24,0.0,21.6,,550.0,6079.0,0.94,1.02,553.9027
Kepler-53 d,1,9.75193182,0.0899,2.44,81.93,0.0,135.05,,869.0,6079.0,0.94,1.02,884.157
Kepler-53 d,1,9.75193,0.091,2.1,87.09,0.0,,,875.0,6086.0,0.97,1.06,894.8541
Kepler-53 d,1,9.75193182,0.0899,2.44,81.93,0.0,135.05,,869.0,6079.0,0.94,1.02,884.157
Kepler-53 d,1,9.75193182,0.08835,2.718,,,141.7,,,5766.0,1.06,0.97,901.2701
Kepler-53 d,1,9.75193182,0.0899,2.44,81.93,0.0,135.05,,869.0,6079.0,0.94,1.02,884.157
Kepler-53 d,1,9.75192101,0.0902,2.76,80.97,0.0,135.66,,870.0,5775.0,1.05,1.03,897.46436
Kepler-530 b,2,39.30941904,0.2186,3.58,89.38,0.0,26.05,,576.0,5957.0,1.05,0.9,580.817
Kepler-530 b,2,39.30941904,0.21491,3.0,,,14.8,,,5600.0,0.88,0.86,519.27094
Kepler-530 b,2,39.30941904,0.2186,3.58,89.38,0.0,26.05,,576.0,5957.0,1.05,0.9,580.817
Kepler-530 b,2,39.30944096,0.2212,2.87,89.97,0.0,13.46,,488.0,5607.0,0.86,0.93,505.52994
Kepler-530 b,2,39.30924,0.226,3.8,89.38,0.0,,,588.0,5984.0,1.12,1.0,594.8065
Kepler-530 b,2,39.30941904,0.2186,3.58,89.38,0.0,26.05,,576.0,5957.0,1.05,0.9,580.817
Kepler-531 b,1,29.88485741,0.1694,2.77,89.38,0.0,9.95,,453.0,4883.0,0.75,0.72,462.22076
Kepler-531 b,1,29.88485741,0.1694,2.77,89.38,0.0,9.95,,453.0,4883.0,0.75,0.72,462.22076
Kepler-531 b,1,29.88487723,0.1694,2.81,89.06,0.0,9.95,,453.0,4883.0,0.75,0.72,462.2202
Kepler-531 b,1,29.88571,0.171,2.72,88.81,0.0,,,437.0,4869.0,0.71,0.75,442.6154
Kepler-531 b,1,29.88485741,0.17446,2.702,,,9.3,,,4935.0,0.73,0.79,451.4066
Kepler-531 b,1,29.88485741,0.1694,2.77,89.38,0.0,9.95,,453.0,4883.0,0.75,0.72,462.22076
Kepler-532 b,1,12.92491623,0.0986,2.62,88.81,0.0,40.08,,642.0,5088.0,0.81,0.76,651.7041
Kepler-532 b,1,12.924909,0.1,2.4,89.38,0.0,,,624.0,5107.0,0.77,0.81,641.13464
Kepler-532 b,1,12.92489803,0.1012,2.62,88.26,0.0,34.95,,620.0,5103.0,0.77,0.82,638.37585
Kepler-532 b,1,12.92491623,0.0986,2.62,88.81,0.0,40.08,,642.0,5088.0,0.81,0.76,651.7041
Kepler-532 b,1,12.92491623,0.0986,2.62,88.81,0.0,40.08,,642.0,5088.0,0.81,0.76,651.7041
Kepler-532 b,1,12.92491623,0.10151,2.428,,,33.4,,,5120.0,0.75,0.83,632.94714
Kepler-533 b,1,28.51120525,0.1801,8.21,88.81,0.0,47.43,,669.0,4880.0,1.74,0.96,672.1129
Kepler-533 b,1,28.51117639,0.165,3.27,88.68,0.0,7.55,,423.0,4687.0,0.69,0.75,428.08542
Kepler-533 b,1,28.51120525,0.16704,3.333,,,8.4,,,4790.0,0.71,0.76,441.42386
Kepler-533 b,1,28.511096,0.161,2.94,88.81,0.0,,,422.0,4736.0,0.66,0.68,424.73672
Kepler-533 b,1,28.51120525,0.1801,8.21,88.81,0.0,47.43,,669.0,4880.0,1.74,0.96,672.1129
Kepler-533 b,1,28.51120525,0.1801,8.21,88.81,0.0,47.43,,669.0,4880.0,1.74,0.96,672.1129
Kepler-534 b,1,15.95995611,0.1272,2.27,88.78,0.0,63.95,,721.0,5936.0,0.96,1.07,738.39526
Kepler-534 b,1,15.95994513,0.1272,2.24,89.95,0.0,63.95,,721.0,5936.0,0.96,1.07,738.39545
Kepler-534 b,1,15.959946,0.128,2.36,88.81,0.0,,,748.0,5935.0,1.04,1.09,770.9538
Kepler-534 b,1,15.95994513,0.1272,2.24,89.95,0.0,63.95,,721.0,5936.0,0.96,1.07,738.39545
Kepler-534 b,1,15.95994513,0.1272,2.24,89.95,0.0,63.95,,721.0,5936.0,0.96,1.07,738.39545
Kepler-534 c,1,7.37862283,0.0761,1.06,88.24,0.0,178.68,,932.0,5936.0,0.96,1.07,950.97815
Kepler-534 c,1,7.37862283,0.0761,1.06,88.24,0.0,178.68,,932.0,5936.0,0.96,1.07,950.97815
Kepler-534 c,1,7.37867551,0.0761,1.11,88.0,0.0,178.68,,933.0,5936.0,0.96,1.07,950.9785
Kepler-534 c,1,7.37862283,0.0761,1.06,88.24,0.0,178.68,,932.0,5936.0,0.96,1.07,950.97815
Kepler-534 c,1,7.378776,0.076,1.22,88.24,0.0,,,971.0,5935.0,1.04,1.09,997.22217
Kepler-535 b,1,4.9033218,0.0594,2.37,89.93,0.0,570.65,,1247.0,6045.0,1.3,1.17,1303.9705
